> Shore Bin # 131, Level 1
-127.917601282	50.1141374838
-127.793392844	50.0804150454
-127.631647211	50.2087434195
-127.603418021	50.1071183337
-127.434958419	50.1870756085
-127.514152743	50.1216144045
-127.420920119	50.1374837873
-127.48424506	50.0924696727
-127.346608682	50.019531548
-127.309224079	50.1933318074
-127.210040436	50.0912489509
-127.094987411	50.1461814298
-127.195849546	50.0224307622
-127.077439536	50.0241092546
-127.152971695	50
> Shore Bin # 131, Level 1
-130	54.1908903639
-129.864957656	54.2354467079
-129.557488365	54.2207980468
-129.942626078	54.183260853
-129.816739147	54.0238040742
-129.957579919	54.1591515984
-130	54.1544213016
> Shore Bin # 131, Level 1
-123.992065309	50
-123.801937896	50.0949111162
-123.991760128	50.2090486
-123.851834897	50.1626611734
-123.745784695	50.0878919661
-123.945525292	50
> Shore Bin # 131, Level 1
-130	55.0081635767
-129.660791943	54.9782558938
-129.986724651	54.9153887236
-130	54.9402609293
> Shore Bin # 131, Level 1
-124.729076066	50
-124.84336614	50.0659189746
-124.80827039	50.0106813153
-124.793316548	50
> Shore Bin # 131, Level 1
-130	55.0597390707
-129.921568627	55.1207751583
-130	55.025101091
> Shore Bin # 131, Level 1
-130	55.896849012
-129.933165484	55.9487296864
-130	55.8847943847
> Shore Bin # 131, Level 1
-130	55.4650186923
-129.906767376	55.2883192187
-130	55.2129396506
> Shore Bin # 131, Level 1
-130	54.3149462119
-129.987487602	54.3041123064
-130	54.3134203098
> Shore Bin # 131, Level 1
-130	54.5018692302
-129.987487602	54.5108720531
-130	54.4998855573
> Shore Bin # 132, Level 2
-110	58.9559777218
-110.203097581	58.9036392767
-110.448310063	58.7388418402
-110.375219348	58.623025864
-110.775768673	58.6250095369
-110.841382467	58.4699778744
-110.83604181	58.6314183261
-110.947280079	58.6392004273
-111.072556649	58.4980544747
-111.075608453	58.6161593042
-111.280537118	58.6953536278
-111.284504463	58.6958113985
-111.273823148	58.7913328756
-111.132982376	58.7666132601
-111.157244221	58.6981002518
-110.826123445	58.8311589227
-110.553902495	59.1082627604
-110	59.2945754177
> Shore Bin # 133, Level 2
-103.292286564	56.2858014801
-103.182574197	56.4866102083
-103.307545586	56.4541084916
-103.322499428	56.5508506905
-103.23353933	56.5944914931
-103.149156939	56.5477988861
-103.103837644	56.8769359884
-103.112230106	56.4716563668
-102.961318379	56.5214007782
-102.753032731	56.7969787137
-102.873884184	56.5908293278
-102.670328832	56.6863508049
-102.702525368	56.7624933242
-102.554207675	56.7786678874
-102.568093385	57.0691996643
-102.774242771	57.0869001297
-102.667734798	57.2500190738
-102.821698329	57.3186846723
-102.984512093	57.2608529793
-102.934462501	57.448081178
-102.68970779	57.5344472419
-102.720836194	57.6838330663
-102.5647364	57.6758983749
-102.41138323	57.8483253223
-102.134737163	57.943541619
-102.086671244	58.0997940032
-101.950560769	58.1228351263
-102.064698253	57.9647516594
-101.96520943	57.9404898146
-101.771114672	58.154726482
-101.767757687	57.9464408331
-101.940794995	57.7894254978
-101.776455329	57.8164339666
-101.703669795	57.9325551232
-101.662012665	57.8841840238
-101.515068284	57.9249256123
-101.528648814	57.8394750896
-101.763942931	57.5967040513
-102.099488823	57.4908064393
-102.164492256	57.3458457313
-101.828336004	57.2953383688
-102.072175174	57.1880674449
-101.956359197	56.983291371
-102.430762188	56.7895017929
-102.226901656	56.7557793545
-102.432440681	56.69687953
-102.420233463	56.5958648051
-102.83634699	56.5024795911
-102.978866255	56.3497367819
-103.10811017	56.4414435035
-103.291981384	56.2822919051
-103.292286564	56.2858014801
> Shore Bin # 133, Level 2
-100	52.6317235065
-100.04867628	52.7980468452
-100.249942779	52.8979934386
-100.36270695	52.8102540627
-100.25803006	52.7597467002
-100.263065537	52.6024261845
-100.433051041	52.7493705653
-100.429236286	52.9716945144
-100.725566491	52.9713893339
-100.595254444	52.8810559243
-100.673685817	52.7513542382
-100.828107118	52.7344167239
-100.805523766	52.8197146563
-100.944380865	52.7814145113
-101.013351644	52.8661020829
-101.057297627	53.1377126726
-100.827496757	53.0727092393
-100.565499351	53.1772335393
-100.432440681	53.1488517586
-100.42526894	53.1454947738
-100	53.0307469291
> Shore Bin # 133, Level 2
-110	59.2945754177
-109.831692988	59.351186389
-109.506065461	59.604180972
-109.208056764	59.6160830091
-109.035019455	59.473868925
-108.810559243	59.5230029755
-108.935835813	59.3716334783
-108.161898222	59.4744792859
-107.215533684	59.3180743114
-106.015869383	59.2738231479
-106.684977493	59.2449835966
-107.747158007	59.338673991
-107.818265049	59.2010376135
-108.18142977	59.1508354314
-109.106736858	59.0797283894
-109.291676204	59.1383230335
-110	58.9559777218
> Shore Bin # 133, Level 2
-100	51.7230487526
-100.141145953	51.9089036393
-100.176699474	52.2775616083
-100	52.5293354696
> Shore Bin # 134, Level 1
-90	57.021591516
-90.8032349126	57.3232623789
-92.3620965896	56.955367361
-92.2018768597	57.0652323186
-92.4512092775	57.0450904097
-92.8119325551	56.9138628214
-92.5410849165	57.1058213169
-92.4281681544	57.3508812085
-93.1767757687	58.7370107576
-93.2294193942	58.7864499886
-93.4148165103	58.7165636683
-93.535210193	58.7812619211
-94.2015716793	58.7890440223
-94.2568093385	58.4060425727
-94.2081330587	58.8081177996
-94.4235904479	58.7035934997
-94.5966277562	58.9419394217
-94.8078126192	59.0663004501
-94.9689478904	59.0594338903
-94.7971313039	59.0795757992
-94.8035400931	59.2680247196
-94.6643778134	59.351186389
-94.8305485618	59.641107805
-94.740062562	59.7639429313
-94.8461127642	59.9676508736
-94.8302433814	60
> Shore Bin # 134, Level 2
-98.4353398947	53.0466163119
-99.0308995193	53.0428015564
-99.2513923857	53.1877622644
-99.2158388647	53.3299763485
-98.9083695735	53.8788433661
-98.3533989471	53.8553444724
-97.8841840238	53.7030594339
-98.3169298848	53.988860914
-98.011139086	54.4144350347
-97.9069199664	54.3503471427
-97.9868772412	54.310826276
-97.7964446479	54.3007553216
-98.1391622797	54.1861600671
-98.2269016556	54.0050354772
-98.0788891432	53.9224841688
-97.7315938048	54.0863660639
-97.7796597238	53.9932860304
-97.977721828	53.9606317235
-97.8324559396	53.6157778286
-97.327534905	53.0130464637
-97.4352635996	52.94773785
-97.0353246357	52.420233463
-97.0028229191	52.2594033722
-97.0881208515	52.2400244144
-96.823682002	51.9613946746
-96.8725108721	51.8736552987
-96.7022201877	51.8127718013
-96.7835507744	51.7549401083
-96.2580300603	51.2127870603
-96.4249637598	51.0841535058
-96.2955672541	50.619516289
-96.537270161	50.7278553445
-96.5577172503	50.4618905928
-96.6619363699	50.3974975204
-96.9152361334	50.4219119554
-96.9866483558	50.6944380865
-96.944228275	51.0461585412
-96.6063935302	51.3366903182
-96.7107652399	51.3719386587
-96.9858854047	51.1833371481
-96.7228198672	51.6063172351
-96.9040970474	51.7227435721
-97.0896467536	51.6621652552
-97.2591744869	51.4311436637
-97.2188906691	51.7947661555
-97.3325703822	52.0358587015
-97.5878538186	51.9218738079
-97.4869916838	52.1310749981
-97.7711146715	52.1225299458
-97.7640955215	51.8597695888
-98.0256351568	51.943541619
-98.1905851835	52.2883955138
-98.4150453956	52.3642328527
-98.8982986191	52.8505378805
-98.8633554589	52.9381246662
-98.524757763	52.9974822614
-98.4353398947	53.0466163119
> Shore Bin # 134, Level 2
-100	53.0307469291
-99.7349507897	52.9591821164
-99.795834287	52.859235523
-99.6580453193	52.9033340963
-99.7308308537	52.8155947204
-99.6346990158	52.5322346838
-99.8577859159	52.2699320974
-99.7389181353	52.0175478752
-99.8030060273	51.7444113832
-99.7199969482	51.7300679026
-99.6864271	51.8702983139
-99.6214236667	51.8239108873
-99.6061646448	51.6186770428
-99.7569237812	51.5730525673
-99.9464408331	51.6945143816
-99.965819791	52.0427252613
-99.9972533761	51.7193865873
-100	51.7230487526
> Shore Bin # 134, Level 2
-100	52.5293354696
-99.9789425498	52.5593957427
-100	52.6317235065
> Shore Bin # 135, Level 1
-80	51.2127870603
-80.3688105592	51.3348592355
-80.6288242924	51.2704661631
-80.4306095979	51.3884184024
-80.5685511559	51.7009231708
-81.0405127031	52.0399786374
-81.5889219501	52.2296482795
-81.4666971847	52.2363622492
-81.5954833295	52.2812237736
-81.5425345235	52.4408331426
-82.1145952544	52.8822766461
-82.3308155947	52.9437705043
-82.1115434501	53.2713817044
-82.2160677501	53.5890745403
-82.1255817502	53.8187228199
-82.4534981308	54.2011139086
-82.1985198749	54.804150454
-82.3265430686	55.1512932021
-82.3091477836	55.0527199207
-82.6803997864	55.1795223926
-82.8052185855	55.1276417182
-82.9622339208	55.2224002441
-83.3368429084	55.1981383993
-83.6931410697	55.2671091783
-83.6342412451	55.2126344701
-83.8890669108	55.2947280079
-85.2085145342	55.235523003
-85.1259632258	55.3321126116
-85.9020370794	55.6545357443
-86.9065384909	55.9153124285
-87.3615625238	55.9453727016
-87.5280384527	56.0593575952
-87.6092164492	56.0131227588
-87.9687190051	56.4580758373
-88.6523231861	56.6913862821
-88.8232242313	56.8386358434
-89.9412527657	56.9994659342
-90	57.021591516
> Shore Bin # 136, Level 1
-77.2877088579	60
-77.465476463	59.9157701991
-77.2806897078	59.7976653696
-77.568627451	59.7550926986
-77.4775310903	59.639734493
-77.8115510796	59.7079423209
-77.6998550393	59.5405508507
-77.8970016022	59.5066758221
-77.839017319	59.4363317311
-77.9482719158	59.4047455558
-77.6401922637	59.3722438392
-77.8431372549	59.3640039673
-77.7854581521	59.3032730602
-78.0231937133	59.2483405814
-77.9295033188	59.218127718
-78.152590219	59.1996643015
-78.1011673152	59.1139085985
-78.2442969406	59.1076523995
-78.3260852979	58.9272907607
-78.4834058137	58.9015030137
-78.5366598001	58.7762264439
-78.4261844816	58.7383840696
-78.5862516213	58.7751583124
-78.4962233921	58.6491187915
-78.6005951019	58.6775005722
-78.3685053788	58.531013962
-78.4756237125	58.636911574
-78.3387502861	58.6256198978
-78.0715648127	58.3813229572
-77.5368886854	58.239719234
-77.5288014038	58.1597619593
-77.2187380789	58.0218204013
-77.002059968	58.0210574502
-77.2018005646	58.0004577707
-76.8087281605	57.649500267
-76.5774013886	57.1885252155
-76.5253681239	56.3756771191
-76.6712443732	56.1936369879
-76.5928130007	56.1588464179
-77.1973754482	55.6675059129
-77.0795757992	55.7207598993
-77.1172655833	55.6672007324
-77.7842374304	55.2693980316
-77.6314946212	55.2782482643
-79.7613488975	54.6343175402
-79.5049973297	54.5889982452
-79.5919737545	54.5523765927
-79.448081178	54.4100099184
-79.5127794308	54.3643854429
-79.3447775998	54.3169298848
-79.4808880751	54.2935835813
-79.2797741665	54.2380407416
-79.3945220111	54.1768520638
-79.0319676509	54.1696803235
-79.0569924468	54.0852979324
-79.1779964904	54.0843823911
-78.9628442817	54.0077821012
-79.1523613336	53.9475089647
-78.9939726864	53.9272144656
-79.0821698329	53.8626688029
-78.9080643931	53.8193331807
-79.078049897	53.7933928435
-78.9796292058	53.7004654002
-79.0876630808	53.7068741894
-78.9965667201	53.6745250629
-79.0673685817	53.5886167697
-78.8828870069	53.5556572824
-79.1354238193	53.5005722133
-78.9346150912	53.3963530938
-78.98954757	53.0185397116
-78.7760738537	52.9674219883
-78.8778515297	52.8778515297
-78.7002365148	52.8773937591
-78.7925535973	52.8152895399
-78.7052719921	52.7702754253
-78.8709849699	52.7406729229
-78.7119859617	52.6776531624
-78.812542916	52.6395056077
-78.6775005722	52.5955596246
-78.7653925383	52.5561913481
-78.500343328	52.4888990616
-78.54352636	52.3712520027
-78.4614328222	52.3657587549
-78.5796902419	52.2536049439
-78.4060425727	52.2330052644
-78.5590905623	52.2327000839
-78.6569008927	51.988860914
-78.8822766461	51.9278248264
-78.8404669261	51.835507744
-79.0457007706	51.7630273899
-78.7739375906	51.5986877241
-78.8282597086	51.5095750362
-78.6895551995	51.4926375219
-78.8944838636	51.39375906
-78.8595407034	51.1725032425
-78.9814602884	51.4618142977
-79.2645151446	51.5220874342
-79.2236209659	51.6435492485
-79.3113603418	51.6638437476
-79.5399404898	51.5516899367
-79.4900434882	51.4677653162
-79.7349507897	51.3701075761
-79.6466010529	51.2520027466
-79.7578393225	51.1325246052
-80	51.2127870603
> Shore Bin # 136, Level 1
-70	58.7418936446
-70.0170901045	58.7342641337
-70.2555886168	58.7772945754
-70	58.8101014725
> Shore Bin # 136, Level 1
-70	59.9687190051
-70.5653467613	59.9729915312
-70.6799420157	60
> Shore Bin # 137, Level 1
-60	55.1927977417
-60.3550774395	54.9645227741
-60.033417258	55.266193637
-60.3001449607	55.1103990234
-60.1359578851	55.2700083925
-60.2517738613	55.2736705577
-60.6958113985	54.9866483558
-60.344243534	55.2317082475
-60.620889601	55.1549553674
-60.3875791562	55.2899977111
-60.3524834058	55.4190890364
-60.1892118715	55.4317540246
-60.3399710079	55.4944686046
-60.5159075303	55.3374532692
-60.305943389	55.5774776837
-60.4567025254	55.4970626383
-60.395819028	55.6092164492
-60.5308613718	55.5950255589
-60.3225757229	55.7775234607
-60.4942397192	55.8040741588
-60.6700236515	55.5487907225
-60.5949492638	55.8120088502
-60.9533836881	55.7262531472
-60.7258716716	55.8358129244
-61.2018005646	55.8644998856
-61.0708781567	55.8875410086
-61.1433585107	55.9787899596
-61.4132906081	55.9578850996
-61.5252918288	55.9851987488
-61.7532616159	55.9645990692
-61.2875562676	56.0241092546
-61.2983901732	56.1245136187
-61.4924849317	56.0666819257
-61.3559166857	56.1202410925
-61.4358739605	56.1483176928
-61.3208209354	56.2241550317
-61.6951247425	56.2253757534
-61.7634851606	56.1612878614
-61.7767605097	56.2253757534
-62.0267032883	56.2262912947
-62.1000991836	56.2937361715
-61.5808346685	56.2824444953
-61.9243152514	56.3440909438
-61.7724879835	56.3900205997
-61.9200427253	56.4379339284
-62.2243076219	56.4716563668
-61.9316395819	56.4562447547
-62.1258869306	56.4783703365
-61.650873579	56.5392538338
-62.2833600366	56.6211947814
-61.9024948501	56.61326009
-62.5392538338	56.7557793545
-61.6716258488	56.6187533379
-61.8309300374	56.7075608453
-61.7141985199	56.6999313344
-61.7450217441	56.7521171893
-61.9157701991	56.7008468757
-61.9342336156	56.8058289464
-61.6949721523	56.7953002213
-61.5434500649	56.9671168078
-61.3475242237	56.9517051957
-61.3624780652	57.1000228885
-61.485008011	57.1662470436
-61.7315938048	57.1561760891
-61.6400396735	57.2370489052
-61.7999542229	57.1529716945
-61.9859616999	57.2108033875
-62.0392156863	57.2642099641
-61.8641947051	57.2899977111
-61.9325551232	57.3624780652
-61.8059052415	57.374227512
-61.9583428702	57.4303807126
-62.3666742962	57.4221408408
-62.5325398642	57.4891279469
-62.361638819	57.4479285878
-62.2867170214	57.5353627832
-61.8924238956	57.6325627527
-62.1625085832	57.8300144961
-62.1016250858	57.8704509041
-62.1242084382	57.8091096361
-61.9450675212	57.7821011673
-61.944914931	57.9162279698
-62.0917067216	57.8670939193
-62.1367208362	57.9778744182
-62.3584344244	57.8945601587
-62.3382925154	57.9771114672
-62.4283207446	57.8596169986
-62.4600595102	57.9711604486
-62.6791790646	57.9291981384
-62.3208972305	58.0216678111
-62.378423743	58.1071183337
-62.5241474022	58.0907911803
-62.4499885557	58.1728847181
-62.5450522622	58.1120012207
-62.5717555505	58.1678492409
-62.9533836881	58.1237506676
-63.1332875563	57.9987792782
-63.3559166857	57.9691767758
-63.1573968109	58.0149538415
-63.234149691	58.0558480201
-63.0516517891	58.1570153353
-62.6074616617	58.1907377737
-62.65506981	58.2670328832
-62.9208819715	58.1998931868
-62.6092927443	58.3115892271
-62.7058823529	58.4049744411
-62.5575646601	58.4798962387
-62.7949950408	58.4512092775
-62.8067444877	58.5012588693
-63.170061799	58.3620965896
-63.0942244602	58.4608224613
-63.2817578393	58.4654001678
-63.6075379568	58.2915999084
-63.3357747768	58.4625009537
-63.5559624628	58.4641794461
-63.4642557412	58.5474937057
-63.1667048142	58.5062943465
-62.8525215534	58.7008468757
-63.089188983	58.6640726329
-62.8992141604	58.7841611353
-63.0232700084	58.8963149462
-63.1750972763	58.7637140459
-63.1457999542	58.876630808
-63.3492027161	58.8650339513
-63.1392385748	58.9274433509
-63.1750972763	58.9887846189
-63.3015945678	58.9370565347
-63.2176699474	59.0066376745
-63.3542381933	59.0266269932
-63.1383230335	59.0545510033
-63.8466468299	59.048752575
-63.8800640879	58.9520103761
-63.9049362936	59.0603494316
-64.0509651331	59.0191500725
-63.9166857404	59.0862897688
-63.5883115892	59.0612649729
-63.3575951781	59.1975280385
-63.4642557412	59.1783016709
-63.391622797	59.2820630198
-63.6325627527	59.2133974212
-63.5350576028	59.3420309758
-63.6450751507	59.3612573434
-63.8051422904	59.2387273976
-63.7026016632	59.3691920348
-64.0625619898	59.3815518425
-63.8200961318	59.4036774243
-63.7225909819	59.5141527428
-63.9822995346	59.6089112688
-64.1258869306	59.5216296635
-63.9125658045	59.6691844053
-64.2583352407	59.7434958419
-64.1321431296	59.7273212787
-63.9441519799	59.7566186007
-64.0943007553	59.7924773022
-64.0617990387	59.87457084
-64.1724269474	59.7883573663
-64.1275654231	59.9058518349
-64.3009079118	59.9417105364
-64.2226291295	60
> Shore Bin # 137, Level 1
-65.0974288548	60
-65.0017547875	59.8965438315
-65.1438162814	59.9645990692
-65.2315556573	59.9215686275
-65.1219958801	59.8635843442
-65.2744335088	59.8776226444
-65.1340505074	59.7799649042
-65.3215838865	59.864805066
-65.5367360952	59.745632105
-65.3907072557	59.5002670329
-65.013962005	59.3835355154
-65.298237583	59.4647135119
-65.391622797	59.4914168002
-65.2576485847	59.4018463416
-65.5144579232	59.4824139773
-65.3099870298	59.2446784161
-65.5507743954	59.3865873198
-65.4702067597	59.1409170672
-65.5835812924	59.2602426184
-65.5587090867	59.149156939
-65.7476157778	59.2704661631
-65.6400396735	59.0742351415
-65.5469596399	59.1190966659
-65.3154802777	59.0457007706
-65.5931944762	59.0579079881
-65.3635461967	58.9225604639
-65.7703517205	59.0464637217
-65.6646066987	58.9358358129
-65.8576333257	58.9906157015
-65.9989318685	58.9057755398
-65.7120622568	58.8036926833
-65.8071259632	58.8238345922
-65.8281834134	58.7843137255
-65.9945067521	58.8656443122
-66.0863660639	58.8183413443
-65.818112459	58.5725185016
-65.8950179294	58.5934233616
-66.0715648127	58.3573662928
-65.9710078584	58.2726787213
-66.0950637064	58.3617914092
-65.9264515145	58.6228732738
-66.3768978408	58.8548104067
-66.623025864	58.4792858778
-66.8085755703	58.4963759823
-66.8554207675	58.4197756924
-66.9387350271	58.5122453651
-67.0904097047	58.3329518578
-67.1808957046	58.3996337835
-67.4003204395	58.2604715038
-67.4599832151	58.296177615
-67.6746776532	58.0151064317
-67.760280766	58.4713511864
-67.8519874876	58.2305638209
-68.1081864652	58.0823987182
-67.8455786984	58.3083848325
-68.0076295109	58.5848783093
-68.1788357366	58.4876783398
-68.3120469978	58.0909437705
-68.6848249027	58.0025940337
-68.3364614328	58.1188677806
-68.2166781109	58.3845273518
-68.3485160601	58.7815671015
-68.6338597696	58.9109636072
-69.2544441901	58.9037918669
-69.6121156634	58.7673762112
-69.8129243915	58.5827420462
-69.7802700847	58.7101548791
-69.9301136797	58.6897077897
-69.9073777371	58.7833981842
-70	58.7418936446
> Shore Bin # 137, Level 1
-66.9271381704	50
-66.7357900359	50.0408941787
-66.6382848859	50.1879911498
-66.4525825895	50.1249713893
-66.5426108186	50.2099641413
-66.4567025254	50.2679484245
-66.3666742962	50.1844815747
-66.1150530251	50.1837186236
-65.9650568399	50.2845807584
-64.8749523156	50.2604715038
-64.4567025254	50.3204394598
-64.1617456321	50.2554360266
-63.7967498283	50.3070115206
-63.400015259	50.2020294499
-62.7684443427	50.3129625391
-61.901731899	50.2279697871
-61.808346685	50.1278706035
-61.5925841154	50.1766994736
-61.8059052415	50.1066605631
-61.7366292821	50.0854505226
-61.3266193637	50.1887541009
-61.0617227436	50.1754787518
-61.0133516442	50.244602121
-60.9076066224	50.2407873655
-60.9449912261	50.1820401312
-60.833447776	50.2479591058
-60.8734264134	50.1962310216
-60.6100556954	50.1945525292
-60.1834134432	50.282902266
-60.1882963302	50.1913481346
-60	50.2389562829
> Shore Bin # 137, Level 1
-70	58.8101014725
-69.8799114977	58.8256656748
-69.8912031739	58.8821240558
-69.7889677272	58.8276493477
-69.8463416495	59.0598916609
-69.6882581827	58.8953994049
-69.6577401389	58.9420920119
-69.6810864424	58.8081177996
-69.5460440986	58.8091859312
-69.4377050431	58.9047074083
-69.4938582437	59.0786602579
-69.4380102235	59.021591516
-69.3455405509	59.0945296407
-69.5388723583	59.1525139239
-69.4415197986	59.2275883116
-69.234149691	59.2228580148
-69.2379644465	59.3229571984
-69.7611963073	59.3215838865
-69.6203555352	59.3905546654
-69.7412069886	59.5124742504
-69.4987411307	59.6678110933
-69.6787975891	59.6853589685
-69.5413138018	59.8715190356
-69.7627222095	59.9105821317
-69.7175555047	59.966582742
-70	59.9687190051
> Shore Bin # 137, Level 1
-60	53.3945220111
-60.2749675746	53.2738231479
-60.7725642786	53.2457465476
-60.2917524987	53.2904554818
-60.1908903639	53.3633936065
-60.4174868391	53.3699549859
-60.140077821	53.4653238727
-60.0291447318	53.4375524529
-60.1509117266	53.5233081559
-60.0175478752	53.7125200275
-60.1217669947	53.763790341
-60	53.7740138857
> Shore Bin # 137, Level 1
-64.236209659	60
-64.4867627985	59.8928816663
-64.3942931258	59.9807736324
-64.5131609064	60
> Shore Bin # 137, Level 1
-69.9890135042	60
-69.7784390021	59.9890135042
-69.7840848402	60
> Shore Bin # 137, Level 2
-64.4333562219	54.7747005417
-64.2475013352	54.6352330816
-64.3717097734	54.4943923095
-63.9211108568	54.2452124819
-63.7842374304	54.0747692073
-63.5602349889	54.046692607
-63.7453269245	54.1150530251
-63.3377584497	54.0758373388
-63.2429999237	54.1194781415
-63.4021515221	54.1503013657
-63.1725032425	54.1383993286
-63.0678263523	54.1168841077
-63.2642099641	54.073853666
-63.0675211719	53.9946593423
-63.2483405814	53.9505607691
-63.5291065843	54.0050354772
-63.2013427939	54.0375371939
-63.6739147021	54.0308232242
-63.3556115053	53.9127183948
-64.0950637064	53.8374914168
-64.1510643168	54.0236514839
-64.683604181	54.1103227283
-64.588845655	54.0250247959
-64.7388418402	53.9140917067
-65.1216906996	53.8832684825
-65.0447852293	53.7792019532
